,complaint,total,home_count,admit_count,home_pp,admit_pp
24506,pseudoseizure vs sz vs psych,1,1.0,0.0,1.0,0.0
24507,# rt.ankle,1,1.0,0.0,1.0,0.0
24511,inibility to void,1,1.0,0.0,1.0,0.0
24513,wrist injury bilat,1,1.0,0.0,1.0,0.0
24514,sent for labs,1,1.0,0.0,1.0,0.0
24516,l chest pain x 1 week,1,1.0,0.0,1.0,0.0
24518,nausea/vomiting/sob,1,1.0,0.0,1.0,0.0
24519,lighteheaded,1,1.0,0.0,1.0,0.0
24521,bulimia k 2.8,1,1.0,0.0,1.0,0.0
24523,r hand shaking,1,1.0,0.0,1.0,0.0
24530,cough/  s/p cp,1,1.0,0.0,1.0,0.0
24531,post neck lac,1,1.0,0.0,1.0,0.0
24533,re-eval leg pain,1,1.0,0.0,1.0,0.0
24535,h/a fever +bodyaches,1,1.0,0.0,1.0,0.0
24536,pregnancy related issues,1,1.0,0.0,1.0,0.0
24537,discolored hands,1,1.0,0.0,1.0,0.0
24538,sacral abcess/pain,1,1.0,0.0,1.0,0.0
24541,___?,1,1.0,0.0,1.0,0.0
24542,opiates,1,1.0,0.0,1.0,0.0
24545,r upper extremity pain,1,1.0,0.0,1.0,0.0
24546,cat bite to l thumb,1,1.0,0.0,1.0,0.0
24551,etoh/listerine,1,1.0,0.0,1.0,0.0
24553,abd pain/bleeding,1,1.0,0.0,1.0,0.0
24554,cellulitis re-eval,1,1.0,0.0,1.0,0.0
24555,head injury s/o rollover mvc,1,1.0,0.0,1.0,0.0
24556,pain s/p radiation,1,1.0,0.0,1.0,0.0
24557,back pain mvc,1,1.0,0.0,1.0,0.0
24558,painful hemmorhoids,1,1.0,0.0,1.0,0.0
24561,found sitting on ground,1,1.0,0.0,1.0,0.0
24564,medication adverse effect,1,1.0,0.0,1.0,0.0
24567,r index laceration,1,1.0,0.0,1.0,0.0
24569,vomitted,1,1.0,0.0,1.0,0.0
24571,s/p fall 2 weeks ago,1,1.0,0.0,1.0,0.0
24573,h/a  visual disturbance,1,1.0,0.0,1.0,0.0
24576,hep a exposure,1,1.0,0.0,1.0,0.0
24577,urinary s/s ,1,1.0,0.0,1.0,0.0
24578,erythemic lid,1,1.0,0.0,1.0,0.0
24579,requesting medial clearance for detox,1,1.0,0.0,1.0,0.0
24580,abd pain/ n/vd,1,1.0,0.0,1.0,0.0
24582,fell off a step,1,1.0,0.0,1.0,0.0
24583,catheter dysfunction,1,1.0,0.0,1.0,0.0
24587,right sided body rash,1,1.0,0.0,1.0,0.0
24588,fevers and pain,1,1.0,0.0,1.0,0.0
24589,right arm fracture,1,1.0,0.0,1.0,0.0
24591,r foot abrasion/blister,1,1.0,0.0,1.0,0.0
24592,marks on arms,1,1.0,0.0,1.0,0.0
24593,swelling left thumb,1,1.0,0.0,1.0,0.0
24594,right side,1,1.0,0.0,1.0,0.0
24596,ah/ paranoid,1,1.0,0.0,1.0,0.0
24600,facial abrasions s/p fall,1,1.0,0.0,1.0,0.0
24601,n/v known diverticulitis,1,1.0,0.0,1.0,0.0
24602,l leg burning,1,1.0,0.0,1.0,0.0
24603,s/p fall- l knee pain,1,1.0,0.0,1.0,0.0
24604,multiple,1,1.0,0.0,1.0,0.0
24606,fever/post op ,1,1.0,0.0,1.0,0.0
24607,right arm,1,1.0,0.0,1.0,0.0
24608,feel manic,1,1.0,0.0,1.0,0.0
24610,resolved altered mental status,1,1.0,0.0,1.0,0.0
24611,non healing ulcers,1,1.0,0.0,1.0,0.0
24612,left hand pain/numbness,1,1.0,0.0,1.0,0.0
24613,brbpr/ fever/pna,1,1.0,0.0,1.0,0.0
24614,studdering,1,1.0,0.0,1.0,0.0
24616,r lip abscess,1,1.0,0.0,1.0,0.0
24617,neuro sx eval,1,1.0,0.0,1.0,0.0
24618,iv antibiotic for infection,1,1.0,0.0,1.0,0.0
24619,return to ed,1,1.0,0.0,1.0,0.0
24620,ha/stomach/back pain,1,1.0,0.0,1.0,0.0
24624,hd line dislodged,1,1.0,0.0,1.0,0.0
24628,rectal eval,1,1.0,0.0,1.0,0.0
24629,nauseas after eating,1,1.0,0.0,1.0,0.0
24631,found down/bruises,1,1.0,0.0,1.0,0.0
24632,puncture would right wrist,1,1.0,0.0,1.0,0.0
24633,"left cw pain,",1,1.0,0.0,1.0,0.0
24635,lethargy/ body aches,1,1.0,0.0,1.0,0.0
24636,worsening  shoulder pain,1,1.0,0.0,1.0,0.0
24638,r thumb infx,1,1.0,0.0,1.0,0.0
24640,middle digit avulsion,1,1.0,0.0,1.0,0.0
24641,etoh/ ? heroin,1,1.0,0.0,1.0,0.0
24642,"dizzy - ""passed out""",1,1.0,0.0,1.0,0.0
24643,open hand fx,1,1.0,0.0,1.0,0.0
24648,ha w/ htn,1,1.0,0.0,1.0,0.0
24649,cold with stuffy nose,1,1.0,0.0,1.0,0.0
24651,high bloodsugar,1,1.0,0.0,1.0,0.0
24653,itching/sore groin,1,1.0,0.0,1.0,0.0
24654, 10 min vision change,1,1.0,0.0,1.0,0.0
24658,l arm swelling/pain,1,1.0,0.0,1.0,0.0
24662,r  leg   pain   swelling,1,1.0,0.0,1.0,0.0
24663,r 3rd digit infx,1,1.0,0.0,1.0,0.0
24665,headache dizzy,1,1.0,0.0,1.0,0.0
24666,c/p  palps,1,1.0,0.0,1.0,0.0
24667,r inner thigh pain,1,1.0,0.0,1.0,0.0
24669,chest pain/headache,1,1.0,0.0,1.0,0.0
24670,bike collision,1,1.0,0.0,1.0,0.0
24671,s/p fall r rib pain,1,1.0,0.0,1.0,0.0
24673,truck vs bicycle,1,1.0,0.0,1.0,0.0
24674,hearing loss/dizziness,1,1.0,0.0,1.0,0.0
24675,knee and back pain ,1,1.0,0.0,1.0,0.0
24676,loss of speech,1,1.0,0.0,1.0,0.0
24677,pain s/p renal tx,1,1.0,0.0,1.0,0.0
24678,right axilla swelling/wound eval,1,1.0,0.0,1.0,0.0
24679,fever/ neck stiffness,1,1.0,0.0,1.0,0.0
24680,r/o vaginal fb,1,1.0,0.0,1.0,0.0
24682,right finger swelling,1,1.0,0.0,1.0,0.0
24684,bilateeral knee pain,1,1.0,0.0,1.0,0.0
24686,skin infection to face,1,1.0,0.0,1.0,0.0
24689,tongue swelling/allergic rxn,1,1.0,0.0,1.0,0.0
24691,right eye stye,1,1.0,0.0,1.0,0.0
24693,left lower extremity infection,1,1.0,0.0,1.0,0.0
24694,ne,1,1.0,0.0,1.0,0.0
24695,left arm pain s/p fall,1,1.0,0.0,1.0,0.0
24697,fevers x 6 days,1,1.0,0.0,1.0,0.0
24698,ltgroin pain,1,1.0,0.0,1.0,0.0
24699,r side chest pain,1,1.0,0.0,1.0,0.0
24700,? fx hand,1,1.0,0.0,1.0,0.0
24702,multiple facial fxs,1,1.0,0.0,1.0,0.0
24704,? right eye infection,1,1.0,0.0,1.0,0.0
24709,esophageal tear s/p egd,1,1.0,0.0,1.0,0.0
24711,knee lac ,1,1.0,0.0,1.0,0.0
24716,reactive arthritis,1,1.0,0.0,1.0,0.0
24717,abnl labs/thrombocytopenia,1,1.0,0.0,1.0,0.0
24718,back and hip pain,1,1.0,0.0,1.0,0.0
24719,band-like abd pain,1,1.0,0.0,1.0,0.0
24720,weak/tired,1,1.0,0.0,1.0,0.0
24722,neck itching,1,1.0,0.0,1.0,0.0
24723,l nephrostomy tube pain,1,1.0,0.0,1.0,0.0
24725,rib and arm pain,1,1.0,0.0,1.0,0.0
24727,splinter right middle finger,1,1.0,0.0,1.0,0.0
24730,"stiff neck,",1,1.0,0.0,1.0,0.0
24731,left calf pain ,1,1.0,0.0,1.0,0.0
24732,diahrrea and vomiting,1,1.0,0.0,1.0,0.0
24733,head injury s/p fall of bike,1,1.0,0.0,1.0,0.0
24737,decreased hand mobility,1,1.0,0.0,1.0,0.0
24740,hip/shoulder pain,1,1.0,0.0,1.0,0.0
24742,abd pain & cough,1,1.0,0.0,1.0,0.0
24743,bil hand numbness,1,1.0,0.0,1.0,0.0
24744,left sided arm,1,1.0,0.0,1.0,0.0
24746,r handpain,1,1.0,0.0,1.0,0.0
24748,testicular/groin pain,1,1.0,0.0,1.0,0.0
24749,shoulder injury 1.5 weeks ago,1,1.0,0.0,1.0,0.0
24750,r  arm pain,1,1.0,0.0,1.0,0.0
24751,"r/o dvt,knee injury",1,1.0,0.0,1.0,0.0
24752,wound d/c,1,1.0,0.0,1.0,0.0
24754,r/o perianal absess/sent for mri,1,1.0,0.0,1.0,0.0
24756,diarrhea/st/chemo,1,1.0,0.0,1.0,0.0
24760,"?bug bite left leg,",1,1.0,0.0,1.0,0.0
24761,needs ortho eval,1,1.0,0.0,1.0,0.0
24762,substance use;req detox,1,1.0,0.0,1.0,0.0
24763,gunshot wound r hand,1,1.0,0.0,1.0,0.0
24766,?scalp infection,1,1.0,0.0,1.0,0.0
24767,bleeding left arm,1,1.0,0.0,1.0,0.0
24768,needs mri neck,1,1.0,0.0,1.0,0.0
24771,cramping/bleeding,1,1.0,0.0,1.0,0.0
24772,"""scared""",1,1.0,0.0,1.0,0.0
24773,feeling anxious,1,1.0,0.0,1.0,0.0
24776,abd pain   bloody diarrhea,1,1.0,0.0,1.0,0.0
24777,fever dysuria,1,1.0,0.0,1.0,0.0
24779,thrombosed avg,1,1.0,0.0,1.0,0.0
24780,left hand and right thumb pain,1,1.0,0.0,1.0,0.0
24781,left calf pain r/o dvt,1,1.0,0.0,1.0,0.0
24783,'things are out of hand',1,1.0,0.0,1.0,0.0
24787,left foot bleeding,1,1.0,0.0,1.0,0.0
24790,lower back and leg pain,1,1.0,0.0,1.0,0.0
24792,odd behavior/slurred speech,1,1.0,0.0,1.0,0.0
24793,low sat's,1,1.0,0.0,1.0,0.0
24794,scrotal swelling/pain,1,1.0,0.0,1.0,0.0
24795,fall/facial injury,1,1.0,0.0,1.0,0.0
24796,left flank pain/left abd pain,1,1.0,0.0,1.0,0.0
24797,l face swelling,1,1.0,0.0,1.0,0.0
24799,crush inj to left 3rd and 4th finger,1,1.0,0.0,1.0,0.0
24801,bleeding lower extremities,1,1.0,0.0,1.0,0.0
24802,weakness/fall,1,1.0,0.0,1.0,0.0
24803,? spiderbite,1,1.0,0.0,1.0,0.0
24804,facial pain/numbness,1,1.0,0.0,1.0,0.0
24808,diarrhea/colostomy,1,1.0,0.0,1.0,0.0
24810,? new sz activity,1,1.0,0.0,1.0,0.0
24811,sob abd pain,1,1.0,0.0,1.0,0.0
24815,multiple facial injuries,1,1.0,0.0,1.0,0.0
24821,weakness l arm numbness,1,1.0,0.0,1.0,0.0
24822,sinus pain/infection,1,1.0,0.0,1.0,0.0
24823,?epistaxis vs variceal bleed,1,1.0,0.0,1.0,0.0
24824,unresponsive to verbal,1,1.0,0.0,1.0,0.0
24825,foley cath issue,1,1.0,0.0,1.0,0.0
24828,palpitations/lightheaded,1,1.0,0.0,1.0,0.0
24832,redness on chest wall,1,1.0,0.0,1.0,0.0
24833,right ear/throat pain,1,1.0,0.0,1.0,0.0
24835,irratic behavior,1,1.0,0.0,1.0,0.0
24836,full body tingling/shaking,1,1.0,0.0,1.0,0.0
24837,altered ms/ substance,1,1.0,0.0,1.0,0.0
24838,? perirectal abscess,1,1.0,0.0,1.0,0.0
24840,s/p syncope ,1,1.0,0.0,1.0,0.0
24841,l shoulder fx,1,1.0,0.0,1.0,0.0
24844,abd pain - pregnant,1,1.0,0.0,1.0,0.0
24846,feels restless,1,1.0,0.0,1.0,0.0
24851,abd pain and constipation,1,1.0,0.0,1.0,0.0
24852,sore throat fevers,1,1.0,0.0,1.0,0.0
24853,ingestion/tachycardia,1,1.0,0.0,1.0,0.0
24854,rt abd mass,1,1.0,0.0,1.0,0.0
24855,requesting to speak with counselor,1,1.0,0.0,1.0,0.0
24856,pink eyes,1,1.0,0.0,1.0,0.0
24857,tightness in chest,1,1.0,0.0,1.0,0.0
24858,left ankle and leg pain,1,1.0,0.0,1.0,0.0
24861,lbp/ha,1,1.0,0.0,1.0,0.0
24862,r 2nd digit injury,1,1.0,0.0,1.0,0.0
24863,right collar bone pain,1,1.0,0.0,1.0,0.0
24864,bleeding from groin,1,1.0,0.0,1.0,0.0
24865,r  shoulder  pain /cough,1,1.0,0.0,1.0,0.0
24866,throat fullness,1,1.0,0.0,1.0,0.0
24867,r ear cyst,1,1.0,0.0,1.0,0.0
24868,l flank pain/hematuria,1,1.0,0.0,1.0,0.0
24869,etoh/heroin withdrawl,1,1.0,0.0,1.0,0.0
24870,burns to face,1,1.0,0.0,1.0,0.0
24871,bruisig/blood in stool,1,1.0,0.0,1.0,0.0
24872,"fever,diarrhea",1,1.0,0.0,1.0,0.0
24873,back pain/vomiting ,1,1.0,0.0,1.0,0.0
24876,right wrist pain/s/p fall,1,1.0,0.0,1.0,0.0
24878,insulin od-accidently,1,1.0,0.0,1.0,0.0
24880,suprapubic tube dislodged,1,1.0,0.0,1.0,0.0
24881,s/p fall /left shoulder pain,1,1.0,0.0,1.0,0.0
24882,r foot and r arm injury,1,1.0,0.0,1.0,0.0
24883,r  hand  pain,1,1.0,0.0,1.0,0.0
24884,infected r arm?,1,1.0,0.0,1.0,0.0
24887,r foot swelling/discoloration,1,1.0,0.0,1.0,0.0
24888,fevers/vomiting,1,1.0,0.0,1.0,0.0
24889,abd pain/ leg pain,1,1.0,0.0,1.0,0.0
24891,b/l elbow pain,1,1.0,0.0,1.0,0.0
24892,back arm pain,1,1.0,0.0,1.0,0.0
24893,lt finger amputation,1,1.0,0.0,1.0,0.0
24894,b leg pain and swelling,1,1.0,0.0,1.0,0.0
24895,r ankle/foot pain ,1,1.0,0.0,1.0,0.0
24896,swollen tonsills/mono,1,1.0,0.0,1.0,0.0
24898,catheter check,1,1.0,0.0,1.0,0.0
24899,r/o miscarraige,1,1.0,0.0,1.0,0.0
24901,"etoh,l shoulder pain",1,1.0,0.0,1.0,0.0
24902,pilonidial cyst,1,1.0,0.0,1.0,0.0
24904,left eye pain/redness,1,1.0,0.0,1.0,0.0
24905,l calf bleeding,1,1.0,0.0,1.0,0.0
24907,s/p mvc pregnant,1,1.0,0.0,1.0,0.0
24912,needs tetnus shot,1,1.0,0.0,1.0,0.0
24914,post op bleeding ,1,1.0,0.0,1.0,0.0
24915,r  thigh  pain,1,1.0,0.0,1.0,0.0
24916,?abd pain,1,1.0,0.0,1.0,0.0
24917,close head injury,1,1.0,0.0,1.0,0.0
24918,outerbody disconnection,1,1.0,0.0,1.0,0.0
24919,right ear muffled,1,1.0,0.0,1.0,0.0
24920,frontal headache,1,1.0,0.0,1.0,0.0
24922,left neck rash,1,1.0,0.0,1.0,0.0
24923,si w/ ah/vh,1,1.0,0.0,1.0,0.0
24925,audio/visual hallucinations,1,1.0,0.0,1.0,0.0
24926,transfer pt,1,1.0,0.0,1.0,0.0
24927,mult. c/o,1,1.0,0.0,1.0,0.0
24929,nausea and chest pain,1,1.0,0.0,1.0,0.0
24930,pain after assault,1,1.0,0.0,1.0,0.0
24932,?dystonic rx,1,1.0,0.0,1.0,0.0
24934,constipation/preg 14 weeks,1,1.0,0.0,1.0,0.0
24936,broken ngt,1,1.0,0.0,1.0,0.0
24940,syncopal episode/cp,1,1.0,0.0,1.0,0.0
24942,dyspne/pain,1,1.0,0.0,1.0,0.0
24944,sp/ seizure with head injury,1,1.0,0.0,1.0,0.0
24945,pain uti,1,1.0,0.0,1.0,0.0
24947,rt. calf pain,1,1.0,0.0,1.0,0.0
24948,l sided numbness x 48hrs,1,1.0,0.0,1.0,0.0
24951,bleeding abd wound,1,1.0,0.0,1.0,0.0
24952,pain/s/p fx ribs,1,1.0,0.0,1.0,0.0
24954,lump lt breast,1,1.0,0.0,1.0,0.0
24955,hemoptysis/chest congestion,1,1.0,0.0,1.0,0.0
24958,left lower quadrant pain/left back pain,1,1.0,0.0,1.0,0.0
24959,calf injury,1,1.0,0.0,1.0,0.0
24960,right sided facial pain/swelling,1,1.0,0.0,1.0,0.0
24964,? l calf pain/swelling,1,1.0,0.0,1.0,0.0
24966,!anemia,1,1.0,0.0,1.0,0.0
24969,requesting plastic surgery,1,1.0,0.0,1.0,0.0
24970,"abd,chest pain",1,1.0,0.0,1.0,0.0
24972,r sided facial injury,1,1.0,0.0,1.0,0.0
24981,dyspnea/c/p,1,1.0,0.0,1.0,0.0
24982,stab wound left forearm,1,1.0,0.0,1.0,0.0
24985,etoh/unable ambulate,1,1.0,0.0,1.0,0.0
24988,cont'd pain,1,1.0,0.0,1.0,0.0
24989,right ulna fx,1,1.0,0.0,1.0,0.0
24991,ped struck yesterday,1,1.0,0.0,1.0,0.0
24992,left calf/heel pain,1,1.0,0.0,1.0,0.0
24993,finger cellulitis streaking,1,1.0,0.0,1.0,0.0
24995,arm numbness/tingling,1,1.0,0.0,1.0,0.0
24997,foot and had swelling,1,1.0,0.0,1.0,0.0
24999,diahrrea/abd pain,1,1.0,0.0,1.0,0.0
25000,fever s.t ,1,1.0,0.0,1.0,0.0
25001,bladder urgency,1,1.0,0.0,1.0,0.0
25002,diziness facial numbness,1,1.0,0.0,1.0,0.0
25003,?ugi blood,1,1.0,0.0,1.0,0.0
25004,? anxiety,1,1.0,0.0,1.0,0.0
25005,sinus pressure/congestion,1,1.0,0.0,1.0,0.0
25007,l  ear  drainage,1,1.0,0.0,1.0,0.0
25008,cervical instability,1,1.0,0.0,1.0,0.0
25010,s/p fall l rib pain,1,1.0,0.0,1.0,0.0
25011,l ___ blister,1,1.0,0.0,1.0,0.0
25012,removal of nasal packing,1,1.0,0.0,1.0,0.0
25013,l ear fb,1,1.0,0.0,1.0,0.0
25014,swollen rt elbow,1,1.0,0.0,1.0,0.0
25015,clotted hickman,1,1.0,0.0,1.0,0.0
25016,n/v. dizzy,1,1.0,0.0,1.0,0.0
25017,sore trhoat,1,1.0,0.0,1.0,0.0
25019,left ear pain.,1,1.0,0.0,1.0,0.0
25021,h/a post biopsy,1,1.0,0.0,1.0,0.0
25022,unable to get up,1,1.0,0.0,1.0,0.0
25023,cough/asthma,1,1.0,0.0,1.0,0.0
25025,asymptomatic bradycardia,1,1.0,0.0,1.0,0.0
25029,"dizzines,and abd pain",1,1.0,0.0,1.0,0.0
25032,splash to r eye,1,1.0,0.0,1.0,0.0
25033,sob /dizziness with humidity,1,1.0,0.0,1.0,0.0
25034,headahce,1,1.0,0.0,1.0,0.0
25035,sore r chin,1,1.0,0.0,1.0,0.0
25037,left leg edema/redness,1,1.0,0.0,1.0,0.0
25040,r eye eccymosis,1,1.0,0.0,1.0,0.0
25041,neck pain-s/p mvc,1,1.0,0.0,1.0,0.0
25042,ligh head,1,1.0,0.0,1.0,0.0
25045,facial trauma s/p assault,1,1.0,0.0,1.0,0.0
25046,fingers broken,1,1.0,0.0,1.0,0.0
25048,r wrist/hand pain,1,1.0,0.0,1.0,0.0
25050,sacral pain s/p fall,1,1.0,0.0,1.0,0.0
25052,ha on coumadin,1,1.0,0.0,1.0,0.0
25054,finger nail pain,1,1.0,0.0,1.0,0.0
25056,bilateral thigh lacerations,1,1.0,0.0,1.0,0.0
25058,wants to speak with md,1,1.0,0.0,1.0,0.0
25060,difficulty urninating,1,1.0,0.0,1.0,0.0
25062,ecchymosis l leg,1,1.0,0.0,1.0,0.0
25063,rt finger pain and swelling,1,1.0,0.0,1.0,0.0
25069,l 5th toe blister,1,1.0,0.0,1.0,0.0
25071,o.d  /s.i,1,1.0,0.0,1.0,0.0
25074,likely withdrawal,1,1.0,0.0,1.0,0.0
25075,hyperkalemia/anemia,1,1.0,0.0,1.0,0.0
25078,needs rabies vac,1,1.0,0.0,1.0,0.0
25080,leaking catheter,1,1.0,0.0,1.0,0.0
25082,wprsening lympnode swelling,1,1.0,0.0,1.0,0.0
25083,lightheaded.,1,1.0,0.0,1.0,0.0
25084,ftt/ family concern,1,1.0,0.0,1.0,0.0
25086,?fb in throat,1,1.0,0.0,1.0,0.0
25087,r shoulder pain/swelling,1,1.0,0.0,1.0,0.0
25089,chin laceration ,1,1.0,0.0,1.0,0.0
25090,nausea.abd pain,1,1.0,0.0,1.0,0.0
25091,n/v rlq pain,1,1.0,0.0,1.0,0.0
25092,s/p  mvc  r  knee pain,1,1.0,0.0,1.0,0.0
25094,rlq ___ pain,1,1.0,0.0,1.0,0.0
25095,'sugars are high',1,1.0,0.0,1.0,0.0
25096,impacted stool,1,1.0,0.0,1.0,0.0
25097,sore throat headache,1,1.0,0.0,1.0,0.0
25100,blind spot,1,1.0,0.0,1.0,0.0
25101,gyn eval ,1,1.0,0.0,1.0,0.0
25102,intermittent numbness face and hand,1,1.0,0.0,1.0,0.0
25103,feeling tired and anxious,1,1.0,0.0,1.0,0.0
25104,feels unwell after pot brownie,1,1.0,0.0,1.0,0.0
25106,upper chest pain,1,1.0,0.0,1.0,0.0
25107,right knee pain s/p sx,1,1.0,0.0,1.0,0.0
25109,requesting rabies vaccinations,1,1.0,0.0,1.0,0.0
25110,s/p kick,1,1.0,0.0,1.0,0.0
25113,prescription req,1,1.0,0.0,1.0,0.0
25116,tremors and weakness,1,1.0,0.0,1.0,0.0
25117,bilat ankle redness,1,1.0,0.0,1.0,0.0
25119,chest tightness/left sided numbness,1,1.0,0.0,1.0,0.0
25122,abd pain and n/v,1,1.0,0.0,1.0,0.0
25125,allergic  rx rash,1,1.0,0.0,1.0,0.0
25126,n/d x 1 week,1,1.0,0.0,1.0,0.0
25129,left flank to back pain,1,1.0,0.0,1.0,0.0
25132,wants u/a,1,1.0,0.0,1.0,0.0
25134,post op wound swelling,1,1.0,0.0,1.0,0.0
25135,cut self on lfa,1,1.0,0.0,1.0,0.0
25136,vomiting/cold sweats,1,1.0,0.0,1.0,0.0
25137,blood in from colostomy,1,1.0,0.0,1.0,0.0
25142,parotid gland blockage,1,1.0,0.0,1.0,0.0
25143,n/v  fever,1,1.0,0.0,1.0,0.0
25144,right facial palsy,1,1.0,0.0,1.0,0.0
25145,cysts,1,1.0,0.0,1.0,0.0
25146,"cough,st",1,1.0,0.0,1.0,0.0
25148,left eye,1,1.0,0.0,1.0,0.0
25150,nausea/fatigue,1,1.0,0.0,1.0,0.0
25151,back/groin pain,1,1.0,0.0,1.0,0.0
25154,lip lacerations,1,1.0,0.0,1.0,0.0
25155,cold blue  finger,1,1.0,0.0,1.0,0.0
25157,?hemoptysis,1,1.0,0.0,1.0,0.0
25158,numbness to fingers,1,1.0,0.0,1.0,0.0
25161,abd pain n/v vomiting blood,1,1.0,0.0,1.0,0.0
25162,increased leg weakness/ neuro eval,1,1.0,0.0,1.0,0.0
25163,?sdh/transfer,1,1.0,0.0,1.0,0.0
25164,r sided abdominal pain,1,1.0,0.0,1.0,0.0
25167,post op pain left wrist,1,1.0,0.0,1.0,0.0
25168,re-eval pain,1,1.0,0.0,1.0,0.0
25169,arm wounds,1,1.0,0.0,1.0,0.0
25170,h/a with intercourse,1,1.0,0.0,1.0,0.0
25171,left sided h/a,1,1.0,0.0,1.0,0.0
25172,c 3 fx,1,1.0,0.0,1.0,0.0
25176,called back mri,1,1.0,0.0,1.0,0.0
25178,strep pharyngitis,1,1.0,0.0,1.0,0.0
25181,r  groin abcess,1,1.0,0.0,1.0,0.0
25185,right knee pain/infection,1,1.0,0.0,1.0,0.0
25187,8 weeks preg/ bleeding,1,1.0,0.0,1.0,0.0
25191,itchy vag,1,1.0,0.0,1.0,0.0
25192,cyst l breast,1,1.0,0.0,1.0,0.0
25193,rash on both arms,1,1.0,0.0,1.0,0.0
25195,,1,1.0,0.0,1.0,0.0
25196,r/o fb in left eye,1,1.0,0.0,1.0,0.0
25198,"""chest pain""",1,1.0,0.0,1.0,0.0
25200,foreign body l eye,1,1.0,0.0,1.0,0.0
25201,toes blue/pain,1,1.0,0.0,1.0,0.0
25202,lip lac s/p assault,1,1.0,0.0,1.0,0.0
25204,testicular mass,1,1.0,0.0,1.0,0.0
25206,r facial pain ,1,1.0,0.0,1.0,0.0
25208,ha s/p fall,1,1.0,0.0,1.0,0.0
25209,fall/ankle inj,1,1.0,0.0,1.0,0.0
25210,work release,1,1.0,0.0,1.0,0.0
25212,requesting removal of facial piercing,1,1.0,0.0,1.0,0.0
25214,r  sided abd pain,1,1.0,0.0,1.0,0.0
25216,abdominal/lower back pain,1,1.0,0.0,1.0,0.0
25217,ear problem,1,1.0,0.0,1.0,0.0
25218,double dose of meds,1,1.0,0.0,1.0,0.0
25219,r back and cp,1,1.0,0.0,1.0,0.0
25221,syncope/paranoid,1,1.0,0.0,1.0,0.0
25222,abd pain +pregnant,1,1.0,0.0,1.0,0.0
25223,s/p trip and fall ,1,1.0,0.0,1.0,0.0
25224,rash/allergic reaction,1,1.0,0.0,1.0,0.0
25228,fx to right wrist,1,1.0,0.0,1.0,0.0
25231,b hand redness,1,1.0,0.0,1.0,0.0
25234,lump to left foot,1,1.0,0.0,1.0,0.0
25235,head injury/substance misuse,1,1.0,0.0,1.0,0.0
25237,hand and feet swelling,1,1.0,0.0,1.0,0.0
25240,l elbow pain with redness,1,1.0,0.0,1.0,0.0
25242,picc line dysfunction,1,1.0,0.0,1.0,0.0
25243,headache/neck pain/left knee pain,1,1.0,0.0,1.0,0.0
25245,sob/chest tightness,1,1.0,0.0,1.0,0.0
25246,s/p   fall,1,1.0,0.0,1.0,0.0
25252,fevers/body aches,1,1.0,0.0,1.0,0.0
25254,r earlobe injury,1,1.0,0.0,1.0,0.0
25257,abd pain/? gi bleed,1,1.0,0.0,1.0,0.0
25260,anxiety/chest pain,1,1.0,0.0,1.0,0.0
25261,"rectal pain,fever",1,1.0,0.0,1.0,0.0
25262,fever for 3 days,1,1.0,0.0,1.0,0.0
25263,nausea/ abd pain,1,1.0,0.0,1.0,0.0
25267,cant swallow,1,1.0,0.0,1.0,0.0
25269,colostomy malfunction,1,1.0,0.0,1.0,0.0
25273,finger sores,1,1.0,0.0,1.0,0.0
25275,ha/twitching left eye lid,1,1.0,0.0,1.0,0.0
25276,fell on back,1,1.0,0.0,1.0,0.0
25283,fell/wrist pain,1,1.0,0.0,1.0,0.0
25285,psyche eval  mania,1,1.0,0.0,1.0,0.0
25286,fb r foot,1,1.0,0.0,1.0,0.0
25288,r hip leg  pain,1,1.0,0.0,1.0,0.0
25290,clear nasal drainage,1,1.0,0.0,1.0,0.0
25291,post op bleeding right shoulder,1,1.0,0.0,1.0,0.0
25293,rle pain and abd pain,1,1.0,0.0,1.0,0.0
25296,syncope in or,1,1.0,0.0,1.0,0.0
25297,r finger injury s/p sz,1,1.0,0.0,1.0,0.0
25298,? fb left eye,1,1.0,0.0,1.0,0.0
25299,left achilles injury,1,1.0,0.0,1.0,0.0
25300,bil leg cellulitis,1,1.0,0.0,1.0,0.0
25302,right eye droop,1,1.0,0.0,1.0,0.0
25303,left knee pain s/p sx,1,1.0,0.0,1.0,0.0
25305,dizzy/palpitations,1,1.0,0.0,1.0,0.0
25306,r thigh laceration,1,1.0,0.0,1.0,0.0
25307,left foot toe pain,1,1.0,0.0,1.0,0.0
25309,?low hct,1,1.0,0.0,1.0,0.0
25310,abraison to back,1,1.0,0.0,1.0,0.0
25311,abdnormal mri,1,1.0,0.0,1.0,0.0
25313,arm jaw pain after fall,1,1.0,0.0,1.0,0.0
25316,tingling to extremeties,1,1.0,0.0,1.0,0.0
25317,s/p hit in head,1,1.0,0.0,1.0,0.0
25318,bump on stomache,1,1.0,0.0,1.0,0.0
25319,psych eval - hearing voices,1,1.0,0.0,1.0,0.0
25322,unable to fill script,1,1.0,0.0,1.0,0.0
25325,pot brownie reaction,1,1.0,0.0,1.0,0.0
25326,apparently intcxicated,1,1.0,0.0,1.0,0.0
25327,slip and fall ,1,1.0,0.0,1.0,0.0
25329,transfer? sz vs sync,1,1.0,0.0,1.0,0.0
25332,skin tag bleeding,1,1.0,0.0,1.0,0.0
