,index,total,home_count,admit_count,home_pp,admit_pp
26624,left knee weakness,1,1.0,0.0,1.0,0.0
26625,bike crash,1,0.0,1.0,0.0,1.0
26626,right epigastric pain,1,1.0,0.0,1.0,0.0
26627,right eye itching,1,1.0,0.0,1.0,0.0
26628,shock,1,0.0,1.0,0.0,1.0
26629,personal,1,1.0,0.0,1.0,0.0
26630,generalized lethargy,1,0.0,1.0,0.0,1.0
26631,ep eval- pacemaker,1,1.0,0.0,1.0,0.0
26632,eyelid pain/swelling,1,1.0,0.0,1.0,0.0
26633,ica occlusion,1,0.0,1.0,0.0,1.0
26634,ruq pain/uti,1,0.0,1.0,0.0,1.0
26635,r/o partial esophageal obstruction,1,1.0,0.0,1.0,0.0
26636,pulled out suprapubic tube,1,1.0,0.0,1.0,0.0
26637,positive pe,1,0.0,1.0,0.0,1.0
26638,pain all over/ admits to etoh,1,1.0,0.0,1.0,0.0
26639,bladder ca,1,1.0,0.0,1.0,0.0
26640,body numbness s/p mvc,1,1.0,0.0,1.0,0.0
26641,dissociative epilepsy,1,1.0,0.0,1.0,0.0
26642,lost vision right eye,1,0.0,1.0,0.0,1.0
26643,hypersexual,1,0.0,1.0,0.0,1.0
26644,r shoulder  pain,1,1.0,0.0,1.0,0.0
26645,shoulder infection,1,0.0,1.0,0.0,1.0
26646,bilat eye infections,1,1.0,0.0,1.0,0.0
26647,blocked ears,1,1.0,0.0,1.0,0.0
26648,sob/pale,1,0.0,1.0,0.0,1.0
26649,irreg vag bleeding,1,1.0,0.0,1.0,0.0
26650,trach fell out,1,1.0,0.0,1.0,0.0
26651,ha nausea,1,1.0,0.0,1.0,0.0
26652,n/v with abx,1,1.0,0.0,1.0,0.0
26653,alcohol intoxicatio,1,1.0,0.0,1.0,0.0
26654,b toe numb,1,1.0,0.0,1.0,0.0
26655,valium ingestion,1,1.0,0.0,1.0,0.0
26656,rt hand swelling,1,1.0,0.0,1.0,0.0
26657,groin pain/hernia,1,1.0,0.0,1.0,0.0
26658,body numbness inc urine,1,0.0,1.0,0.0,1.0
26659,cardiac eval transfer.,1,0.0,1.0,0.0,1.0
26660,abd incision drainage,1,0.0,1.0,0.0,1.0
26661,back/thigh pain,1,1.0,0.0,1.0,0.0
26662,fall down 6-7 stairs,1,0.0,1.0,0.0,1.0
26663,mental status changes ? d/t pain meds,1,0.0,1.0,0.0,1.0
26664,mvc roll over,1,1.0,0.0,1.0,0.0
26665,unrestrained driver mvc,1,1.0,0.0,1.0,0.0
26666,st/hoarse,1,1.0,0.0,1.0,0.0
26667,voluntary psych,1,1.0,0.0,1.0,0.0
26668,requesting med,1,1.0,0.0,1.0,0.0
26669,right scrotal pain,1,0.0,1.0,0.0,1.0
26670,h/a dizzy nausea s/p sdh,1,0.0,1.0,0.0,1.0
26671,pulled peg tube out,1,0.0,1.0,0.0,1.0
26672,back and left hip pain,1,0.0,1.0,0.0,1.0
26673,h/a/ unsteady gait,1,1.0,0.0,1.0,0.0
26674,sob/hemoptysis,1,1.0,0.0,1.0,0.0
26675,fever.vomiting,1,0.0,1.0,0.0,1.0
26676,leg pain/knee pain,1,1.0,0.0,1.0,0.0
26677,bilateral leg rash,1,1.0,0.0,1.0,0.0
26678,needs hs meds,1,1.0,0.0,1.0,0.0
26679,right leg swelling redness,1,0.0,1.0,0.0,1.0
26680,"weakness,case management",1,0.0,1.0,0.0,1.0
26681,confusion over month,1,0.0,1.0,0.0,1.0
26682,"""need picc line""",1,1.0,0.0,1.0,0.0
26683,abd  abscess,1,1.0,0.0,1.0,0.0
26684,l foot pain ,1,1.0,0.0,1.0,0.0
26685,abdominal burning,1,1.0,0.0,1.0,0.0
26686,cerebral infarct transfer,1,0.0,1.0,0.0,1.0
26687,? pna,1,1.0,0.0,1.0,0.0
26688,r occipital ha,1,1.0,0.0,1.0,0.0
26689,decreased intake ,1,0.0,1.0,0.0,1.0
26690,incisional bleeding/swelling,1,0.0,1.0,0.0,1.0
26691,upset/shaking episode,1,1.0,0.0,1.0,0.0
26692,involuntary limb movement,1,0.0,1.0,0.0,1.0
26693,sob and cough,1,1.0,0.0,1.0,0.0
26694,hand/knee pain,1,1.0,0.0,1.0,0.0
26695,right ear laceration,1,1.0,0.0,1.0,0.0
26696,dizziness x 5 months and blurred vision x 5 months,1,1.0,0.0,1.0,0.0
26697,s/p vision changes,1,1.0,0.0,1.0,0.0
26698,right side abd pain,1,1.0,0.0,1.0,0.0
26699,r foot ischemia,1,0.0,1.0,0.0,1.0
26700,? r hip fx,1,0.0,1.0,0.0,1.0
26701,displaced gtube,1,1.0,0.0,1.0,0.0
26702,necrotic  toes,1,0.0,1.0,0.0,1.0
26703,r sided weakness/droop,1,0.0,1.0,0.0,1.0
26704,abd pain/back pain/ha,1,1.0,0.0,1.0,0.0
26705,bleed mri,1,0.0,1.0,0.0,1.0
26706,left eye pain s/p mechanical fall,1,0.0,1.0,0.0,1.0
26707,elevated trop high wbc,1,0.0,1.0,0.0,1.0
26708,sob elevated ddimer,1,1.0,0.0,1.0,0.0
26709,forearm pain/elbow pain,1,1.0,0.0,1.0,0.0
26710,trauma mcc,1,0.0,1.0,0.0,1.0
26711,diabetic ketoacidosis,1,0.0,1.0,0.0,1.0
26712,l4 fracture,1,0.0,1.0,0.0,1.0
26713,foot wounds,1,0.0,1.0,0.0,1.0
26714,"neck,head and shoulder pain",1,0.0,1.0,0.0,1.0
26715,right intraocular bleed,1,1.0,0.0,1.0,0.0
26716,nausea with dizziness,1,1.0,0.0,1.0,0.0
26717,?thyroid problem,1,1.0,0.0,1.0,0.0
26718,hematemsis,1,0.0,1.0,0.0,1.0
26719,abscess to left back,1,1.0,0.0,1.0,0.0
26720,redness to portacath,1,0.0,1.0,0.0,1.0
26721,chin and chest strike,1,1.0,0.0,1.0,0.0
26722,abdominal pain/wheezing,1,0.0,1.0,0.0,1.0
26723,s/p fall  h/a nausea/dizzy,1,1.0,0.0,1.0,0.0
26724,chills/weakness/cough,1,1.0,0.0,1.0,0.0
26725,?tachy brady episodes/dizziness,1,0.0,1.0,0.0,1.0
26726,palps/ cp,1,0.0,1.0,0.0,1.0
26727,si and vomitting,1,0.0,1.0,0.0,1.0
26728,r eye pain/? fb,1,1.0,0.0,1.0,0.0
26729,high iop,1,1.0,0.0,1.0,0.0
26730,abd ecchymosis,1,1.0,0.0,1.0,0.0
26731,hernia wound check,1,0.0,1.0,0.0,1.0
26732,first seizure,1,1.0,0.0,1.0,0.0
26733,cognitive decline,1,0.0,1.0,0.0,1.0
26734,skin rash?,1,1.0,0.0,1.0,0.0
26735,breast cellulitis,1,0.0,1.0,0.0,1.0
26736,depression/hi,1,1.0,0.0,1.0,0.0
26737,r. shoulder pain,1,1.0,0.0,1.0,0.0
26738,ileostomy pain,1,0.0,1.0,0.0,1.0
26739,blisters on hands and feet,1,1.0,0.0,1.0,0.0
26740,gen weakness/ abn labs,1,0.0,1.0,0.0,1.0
26741,neuropathic pain,1,1.0,0.0,1.0,0.0
26742,left foot claf pain,1,1.0,0.0,1.0,0.0
26743,wbc abnl,1,0.0,1.0,0.0,1.0
26744,left shin abscess,1,1.0,0.0,1.0,0.0
26745,right arm back pain ,1,0.0,1.0,0.0,1.0
26746,finger parasthesias,1,1.0,0.0,1.0,0.0
26747,"s/p fall ""fainted""",1,0.0,1.0,0.0,1.0
26748,bleeding from cheek,1,1.0,0.0,1.0,0.0
26749,need pacer,1,0.0,1.0,0.0,1.0
26750,iph intubated,1,0.0,1.0,0.0,1.0
26751,r hand abcess,1,0.0,1.0,0.0,1.0
26752,irregular mole,1,1.0,0.0,1.0,0.0
26753,?strep throat,1,1.0,0.0,1.0,0.0
26754,worsening testicle pain,1,1.0,0.0,1.0,0.0
26755,vaginal laceration,1,1.0,0.0,1.0,0.0
26756,bleeding dialysis port,1,1.0,0.0,1.0,0.0
26757,l ear obstruction,1,1.0,0.0,1.0,0.0
26758,skin sensation,1,1.0,0.0,1.0,0.0
26759,esrd /weakness,1,0.0,1.0,0.0,1.0
26760,s/p mvc left shoulder pain,1,1.0,0.0,1.0,0.0
26761,s/p electricuted,1,1.0,0.0,1.0,0.0
26762,h/a and vomiting,1,0.0,1.0,0.0,1.0
26763,needs lab work,1,1.0,0.0,1.0,0.0
26764,"sob,c1,c2 fx",1,0.0,1.0,0.0,1.0
26765,?ercp,1,0.0,1.0,0.0,1.0
26766,lle pain/injury,1,1.0,0.0,1.0,0.0
26767,thalmic mass,1,0.0,1.0,0.0,1.0
26768,left ear foreign body,1,1.0,0.0,1.0,0.0
26769,palpataitons,1,1.0,0.0,1.0,0.0
26770,gallbladder drain eval,1,0.0,1.0,0.0,1.0
26771,fever /dizzy,1,0.0,1.0,0.0,1.0
26772,fetal concerns,1,0.0,1.0,0.0,1.0
26773,?sbo/transfer,1,0.0,1.0,0.0,1.0
26774,s/p episode a fib,1,1.0,0.0,1.0,0.0
26775,altered mental status/hypoglycemia,1,0.0,1.0,0.0,1.0
26776,low bp with vh / ah,1,0.0,1.0,0.0,1.0
26777,testicular pain ,1,1.0,0.0,1.0,0.0
26778,nausea s/p head strike,1,1.0,0.0,1.0,0.0
26779,l hand pain and swelling,1,1.0,0.0,1.0,0.0
26780,dizzy/nausea /high blood sugar ,1,0.0,1.0,0.0,1.0
26781,galllstones,1,0.0,1.0,0.0,1.0
26782,transfer-cva,1,0.0,1.0,0.0,1.0
26783,stingray bite,1,1.0,0.0,1.0,0.0
26784,ptc tube eval,1,0.0,1.0,0.0,1.0
26785,fall  back injury,1,1.0,0.0,1.0,0.0
26786,r side pain s/p assault,1,1.0,0.0,1.0,0.0
26787,bed bugs,1,1.0,0.0,1.0,0.0
26788,l illiac occlusion,1,0.0,1.0,0.0,1.0
26789,pseudoaneurysm,1,0.0,1.0,0.0,1.0
26790,superpubic and leg pain,1,1.0,0.0,1.0,0.0
26791,face laceration,1,1.0,0.0,1.0,0.0
26792,r/o mass,1,0.0,1.0,0.0,1.0
26793,r hand swelling /periorbital ecchymosis s/p assault,1,1.0,0.0,1.0,0.0
26794,wound eval on coumadin,1,1.0,0.0,1.0,0.0
26795,fb lt.hand,1,1.0,0.0,1.0,0.0
26796,right buttocks pain,1,1.0,0.0,1.0,0.0
26797,abd pain + pregnant,1,1.0,0.0,1.0,0.0
26798,bicycle vs pole,1,0.0,1.0,0.0,1.0
26799,l groin/leg pain,1,0.0,1.0,0.0,1.0
26800,s/p fall on sidewalk,1,1.0,0.0,1.0,0.0
26801,fb lt.foot,1,1.0,0.0,1.0,0.0
26802,le pain/fatigue,1,0.0,1.0,0.0,1.0
26803,dypnea with exertion,1,1.0,0.0,1.0,0.0
26804,s/p fall/broken chair,1,1.0,0.0,1.0,0.0
26805,heavy chest,1,1.0,0.0,1.0,0.0
26806,ejected off car,1,1.0,0.0,1.0,0.0
26807,vomitting/asthma,1,1.0,0.0,1.0,0.0
26808,dislocated r knee,1,0.0,1.0,0.0,1.0
26809,mvc hip fx,1,0.0,1.0,0.0,1.0
26810,g-j tube leaking,1,1.0,0.0,1.0,0.0
26811,bilat eye irritations,1,1.0,0.0,1.0,0.0
26812,chest pain >24 hrs ago,1,1.0,0.0,1.0,0.0
26813,foreign body in right hand,1,1.0,0.0,1.0,0.0
26814,sycope/right leg pain,1,0.0,1.0,0.0,1.0
26815,unresponsive cms,1,0.0,1.0,0.0,1.0
26816,left buttock pain/swelling ,1,0.0,1.0,0.0,1.0
26817,s/p orthopedic surgery r leg,1,1.0,0.0,1.0,0.0
26818,hand cramps/spasms,1,1.0,0.0,1.0,0.0
26819,catheter blocked,1,1.0,0.0,1.0,0.0
26820,requesting detox',1,1.0,0.0,1.0,0.0
26821,diff amb etoh,1,1.0,0.0,1.0,0.0
26822,ha x 3 days,1,1.0,0.0,1.0,0.0
26823,j-tube evaluation,1,1.0,0.0,1.0,0.0
26824,ha blurred vision,1,1.0,0.0,1.0,0.0
26825,r shoulder pain/diff ambulating,1,0.0,1.0,0.0,1.0
26826,battery change,1,0.0,1.0,0.0,1.0
26827,atrial tachycardia,1,1.0,0.0,1.0,0.0
26828,s/p sutures,1,1.0,0.0,1.0,0.0
26829,cpressure,1,0.0,1.0,0.0,1.0
26830,right foot pain/ulcer,1,0.0,1.0,0.0,1.0
26831,r foot discomfort,1,1.0,0.0,1.0,0.0
26832,feeding tube fell out/ abd pain,1,1.0,0.0,1.0,0.0
26833,r/o pta ,1,1.0,0.0,1.0,0.0
26834,"diahrrea,numbness",1,0.0,1.0,0.0,1.0
26835,depression/sciatica,1,1.0,0.0,1.0,0.0
26836,h/a s/p spine stimulator ,1,0.0,1.0,0.0,1.0
26837,woozy,1,1.0,0.0,1.0,0.0
26838,new bleed,1,0.0,1.0,0.0,1.0
26839,r/o bleeding from gastric art,1,0.0,1.0,0.0,1.0
26840,esophagus pain,1,1.0,0.0,1.0,0.0
26841,r wrist  injury,1,1.0,0.0,1.0,0.0
26842,septic left knee,1,1.0,0.0,1.0,0.0
26843,ms changes ___ 3 days,1,1.0,0.0,1.0,0.0
26844,dysuria/diarrhea,1,1.0,0.0,1.0,0.0
26845,needs oxygen,1,0.0,1.0,0.0,1.0
26846,nephrostomy tube replacement,1,1.0,0.0,1.0,0.0
26847,groin pain/rash,1,1.0,0.0,1.0,0.0
26848,diarrhea and chills,1,1.0,0.0,1.0,0.0
26849,mid abd pain/rectal bleeding ,1,1.0,0.0,1.0,0.0
26850,magnet ingestion,1,0.0,1.0,0.0,1.0
26851,hd cath dislodged,1,0.0,1.0,0.0,1.0
26852,"diaphoretic,change ms",1,1.0,0.0,1.0,0.0
26853,l thumb  inj,1,1.0,0.0,1.0,0.0
26854,l groin,1,1.0,0.0,1.0,0.0
26855,s/p fell down stairs,1,0.0,1.0,0.0,1.0
26856,"open foot fx,mvc",1,0.0,1.0,0.0,1.0
26857,l thumb partial amp,1,1.0,0.0,1.0,0.0
26858,h/a s/p sz,1,0.0,1.0,0.0,1.0
26859,ra flare,1,0.0,1.0,0.0,1.0
26860,low patassium,1,1.0,0.0,1.0,0.0
26861,concern for exposure,1,1.0,0.0,1.0,0.0
26862,llq pain/bleeding,1,0.0,1.0,0.0,1.0
26863,intubated sob,1,0.0,1.0,0.0,1.0
26864,tooth and jaw pain,1,1.0,0.0,1.0,0.0
26865,hypoxia/poor po intake,1,0.0,1.0,0.0,1.0
26866,tingling both hands,1,0.0,1.0,0.0,1.0
26867,___-fx,1,0.0,1.0,0.0,1.0
26868,jump,1,0.0,1.0,0.0,1.0
26869,fell off bicycle ,1,1.0,0.0,1.0,0.0
26870,?colitis flare,1,0.0,1.0,0.0,1.0
26871,g-jtube eval,1,1.0,0.0,1.0,0.0
26872,left foot red,1,1.0,0.0,1.0,0.0
26873,2 days of change ms,1,1.0,0.0,1.0,0.0
26874,r/o compartment syndrome rle,1,0.0,1.0,0.0,1.0
26875,rt elbow redness,1,0.0,1.0,0.0,1.0
26876,biliary obstruction/ falling,1,0.0,1.0,0.0,1.0
26877,r shoulder psin,1,1.0,0.0,1.0,0.0
26878,"sob,left leg numbness",1,0.0,1.0,0.0,1.0
26879,pulseless b/l legs,1,0.0,1.0,0.0,1.0
26880,pain at pacemaker surgery site,1,0.0,1.0,0.0,1.0
26881,throat  tightness,1,1.0,0.0,1.0,0.0
26882,abnormal inr,1,0.0,1.0,0.0,1.0
26883,3rd finger pain,1,1.0,0.0,1.0,0.0
26884,stemi chest pain,1,0.0,1.0,0.0,1.0
26885,diarrhea/h/a /dizzy,1,1.0,0.0,1.0,0.0
26886,armpit pain,1,1.0,0.0,1.0,0.0
26887,lacs to hand/work injury,1,1.0,0.0,1.0,0.0
26888,fall/brain hemmorrage,1,0.0,1.0,0.0,1.0
26889,difficuty swallowing,1,1.0,0.0,1.0,0.0
26890,left knee and ankle swelling,1,1.0,0.0,1.0,0.0
26891,feels clammy,1,1.0,0.0,1.0,0.0
26892,injuries after fall,1,1.0,0.0,1.0,0.0
26893,? ectopic/ abd discomfort,1,0.0,1.0,0.0,1.0
26894,r calf dvt,1,1.0,0.0,1.0,0.0
26895, fever r/o uti/pna  ,1,0.0,1.0,0.0,1.0
26896,numbness tingling left side ,1,0.0,1.0,0.0,1.0
26897,unresponsive/fell,1,1.0,0.0,1.0,0.0
26898,vaginal pain/itch/discharge,1,1.0,0.0,1.0,0.0
26899,for blood test,1,1.0,0.0,1.0,0.0
26900,post op hypotension/dizziness,1,0.0,1.0,0.0,1.0
26901,r  visual changes,1,1.0,0.0,1.0,0.0
26902,le parasthesia,1,1.0,0.0,1.0,0.0
26903,h/a from mri,1,0.0,1.0,0.0,1.0
26904,s/p vision loss,1,1.0,0.0,1.0,0.0
26905,med flight transfer,1,0.0,1.0,0.0,1.0
26906,tremors/feels cold,1,1.0,0.0,1.0,0.0
26907,abd pain/chest pressure,1,0.0,1.0,0.0,1.0
26908,___ sore throat,1,1.0,0.0,1.0,0.0
26909,ingestion foriegn substance,1,1.0,0.0,1.0,0.0
26910,vomiting /non verbal,1,0.0,1.0,0.0,1.0
26911,inablity to ambulate,1,0.0,1.0,0.0,1.0
26912,dyspnea/tachycardia/cp,1,0.0,1.0,0.0,1.0
26913,l hand abscess,1,1.0,0.0,1.0,0.0
26914,catheter leaking ,1,1.0,0.0,1.0,0.0
26915,left elbow pain s/p car vs bike,1,1.0,0.0,1.0,0.0
26916,comminuted humeral head fracture,1,1.0,0.0,1.0,0.0
26917,pharyngeal mass,1,0.0,1.0,0.0,1.0
26918,trolley accident head strike,1,1.0,0.0,1.0,0.0
26919,peg tube malfunction,1,0.0,1.0,0.0,1.0
26920,lump on right hip,1,1.0,0.0,1.0,0.0
26921,leaking suprapubic tube,1,1.0,0.0,1.0,0.0
26922,l arm  ? fracture,1,1.0,0.0,1.0,0.0
26923,left shoulder/lat neck pain,1,1.0,0.0,1.0,0.0
26924,left great toe evaluation,1,1.0,0.0,1.0,0.0
26925,sleep apnea,1,1.0,0.0,1.0,0.0
26926,s/p fall at work,1,1.0,0.0,1.0,0.0
26927,abd pain x 1 year,1,0.0,1.0,0.0,1.0
26928,vag rash,1,1.0,0.0,1.0,0.0
26929,abdominal pain/vomiting/diarrhea,1,0.0,1.0,0.0,1.0
26930,fall humerus fx,1,0.0,1.0,0.0,1.0
26931,lle pain & swelling,1,0.0,1.0,0.0,1.0
26932,? syncope/ekg changes,1,0.0,1.0,0.0,1.0
26933,nauseous/dry heaves,1,1.0,0.0,1.0,0.0
26934,r  sided numbness,1,1.0,0.0,1.0,0.0
26935,scc with full body pain,1,1.0,0.0,1.0,0.0
26936,? code cord,1,0.0,1.0,0.0,1.0
26937,low speed mvc,1,1.0,0.0,1.0,0.0
26938,loc/ confusion,1,0.0,1.0,0.0,1.0
26939,s/p epidural urinary freg,1,1.0,0.0,1.0,0.0
26940,dizzy when standing,1,1.0,0.0,1.0,0.0
26941,head strike/postop,1,1.0,0.0,1.0,0.0
26942,"""my head is not right""",1,0.0,1.0,0.0,1.0
26943,itching and abd pain,1,1.0,0.0,1.0,0.0
26944,s/p hypotension/unresponsive,1,0.0,1.0,0.0,1.0
26945,gib s/p surgery,1,0.0,1.0,0.0,1.0
26946,l leg wound/burn,1,0.0,1.0,0.0,1.0
26947,? food bolus,1,0.0,1.0,0.0,1.0
26948,+ pregnancy- rlq pain,1,1.0,0.0,1.0,0.0
26949,l hip fx rbbb,1,0.0,1.0,0.0,1.0
26950,abdominal pain/___,1,1.0,0.0,1.0,0.0
26951,+etoh ? psych eval,1,1.0,0.0,1.0,0.0
26952,behavioural changes,1,0.0,1.0,0.0,1.0
26953,h/a back pain,1,1.0,0.0,1.0,0.0
26954,"""i keep punching myself""",1,1.0,0.0,1.0,0.0
26955,s/p fall dizziness,1,1.0,0.0,1.0,0.0
26956,ulceration,1,0.0,1.0,0.0,1.0
26957,pain in thighs,1,1.0,0.0,1.0,0.0
26958,h/a/ spinal pain,1,1.0,0.0,1.0,0.0
26959,pupil abnormality,1,1.0,0.0,1.0,0.0
26960,vomitted  blood,1,0.0,1.0,0.0,1.0
26961,body tremors,1,1.0,0.0,1.0,0.0
26962,thumb redness/pain,1,1.0,0.0,1.0,0.0
26963,b elbow pain,1,1.0,0.0,1.0,0.0
26964,struck by branch,1,0.0,1.0,0.0,1.0
26965,l hip fx s/p fall,1,0.0,1.0,0.0,1.0
26966,rlq rad to flank,1,1.0,0.0,1.0,0.0
26967,feels throat is closing,1,1.0,0.0,1.0,0.0
26968,requesting detox/etoh,1,1.0,0.0,1.0,0.0
26969,left forearm abscess,1,0.0,1.0,0.0,1.0
26970,head injury/laceration,1,1.0,0.0,1.0,0.0
26971,right testicle edema,1,1.0,0.0,1.0,0.0
26972,right ankle cellulitis,1,0.0,1.0,0.0,1.0
26973,ped  stuck,1,0.0,1.0,0.0,1.0
26974,for surgical eval,1,0.0,1.0,0.0,1.0
26975,bleeding suture,1,1.0,0.0,1.0,0.0
26976,mrsa wound +,1,1.0,0.0,1.0,0.0
26977,clonazepam od,1,1.0,0.0,1.0,0.0
26978,skin lump,1,1.0,0.0,1.0,0.0
26979,fall  r   wrist   pain,1,0.0,1.0,0.0,1.0
26980,took extra dose insulin,1,1.0,0.0,1.0,0.0
26981,s/p assault/etoh,1,1.0,0.0,1.0,0.0
26982,metabolic acidosis,1,0.0,1.0,0.0,1.0
26983,swollen scrotum,1,1.0,0.0,1.0,0.0
26984,dizziness after med,1,1.0,0.0,1.0,0.0
26985,melena /hypotensive ,1,0.0,1.0,0.0,1.0
26986,r  orbital fx  s/p syncope,1,0.0,1.0,0.0,1.0
26987,?angioedema,1,1.0,0.0,1.0,0.0
26988,lip tongue numbness,1,1.0,0.0,1.0,0.0
26989,?disoriented,1,1.0,0.0,1.0,0.0
26990,htn/lightheaded,1,1.0,0.0,1.0,0.0
26991,"fall,head bleed",1,0.0,1.0,0.0,1.0
26992,neck/bilateral arm pain,1,1.0,0.0,1.0,0.0
26993,"""psych problems"" ",1,1.0,0.0,1.0,0.0
26994,swelling and occ dyspnea,1,1.0,0.0,1.0,0.0
26995,visual changes post mvc,1,1.0,0.0,1.0,0.0
26996,eu critical/unable to ambulate,1,1.0,0.0,1.0,0.0
26997,abd abcess/?necrosis,1,0.0,1.0,0.0,1.0
26998,quad tendon rupture,1,0.0,1.0,0.0,1.0
26999,r big toe,1,1.0,0.0,1.0,0.0
27000,right quadrant pain,1,1.0,0.0,1.0,0.0
27001,left knee locked,1,1.0,0.0,1.0,0.0
27002,etoh ingestion-for eval,1,1.0,0.0,1.0,0.0
27003,tx-aneurysm,1,0.0,1.0,0.0,1.0
27004,pain in arm,1,0.0,1.0,0.0,1.0
27005,right sided weakness ,1,0.0,1.0,0.0,1.0
27006,found sleeping on bench,1,1.0,0.0,1.0,0.0
27007,left arm shaking,1,0.0,1.0,0.0,1.0
27008,head/neck strike,1,1.0,0.0,1.0,0.0
27009,scrotal gangrene,1,0.0,1.0,0.0,1.0
27010,mass to palate,1,1.0,0.0,1.0,0.0
27011,pancreatitis n/v,1,0.0,1.0,0.0,1.0
27012,stemi/sepsis,1,0.0,1.0,0.0,1.0
27013,___ injury to fingers,1,1.0,0.0,1.0,0.0
27014,incontinence w/ back pain,1,0.0,1.0,0.0,1.0
27015,trolley accident/neck pain,1,1.0,0.0,1.0,0.0
27016,earache& cough,1,0.0,1.0,0.0,1.0
27017,l collar bone injury,1,1.0,0.0,1.0,0.0
27018,palpitations and sob,1,0.0,1.0,0.0,1.0
27019,ili/rash,1,0.0,1.0,0.0,1.0
27020,right toe/leg pain,1,0.0,1.0,0.0,1.0
27021,needs portacath removed,1,1.0,0.0,1.0,0.0
27022,c-1 fx.,1,0.0,1.0,0.0,1.0
27023,___/aggitation,1,0.0,1.0,0.0,1.0
27024,no dp pulse,1,0.0,1.0,0.0,1.0
27025,"""rib pain""",1,1.0,0.0,1.0,0.0
27026,"ear fullness,",1,1.0,0.0,1.0,0.0
27027,increased sz,1,0.0,1.0,0.0,1.0
27028,left sided body pain s/p fall,1,0.0,1.0,0.0,1.0
27029,prolapse ,1,1.0,0.0,1.0,0.0
27030,si w/attempt,1,1.0,0.0,1.0,0.0
27031,dislodged jp-drain,1,1.0,0.0,1.0,0.0
27032,worst headache,1,1.0,0.0,1.0,0.0
27033,weak/feverish/diarrhea,1,0.0,1.0,0.0,1.0
27034,l sided neck swelling,1,1.0,0.0,1.0,0.0
27035,neck pain mvc,1,1.0,0.0,1.0,0.0
27036,worsening droop,1,1.0,0.0,1.0,0.0
27037,left arm abscess/fever,1,0.0,1.0,0.0,1.0
27038,skin tear l arm,1,1.0,0.0,1.0,0.0
27039,hand burns,1,1.0,0.0,1.0,0.0
27040,chest pain/abdominal pain,1,0.0,1.0,0.0,1.0
27041,'?bout of diverticulitis.',1,0.0,1.0,0.0,1.0
27042,fever and cough,1,0.0,1.0,0.0,1.0
27043,tonic clonic activity,1,1.0,0.0,1.0,0.0
27044,multiple pe's,1,0.0,1.0,0.0,1.0
27045,scv thrombus,1,0.0,1.0,0.0,1.0
27046,abscess right axilla,1,1.0,0.0,1.0,0.0
27047,bloody colostomy,1,1.0,0.0,1.0,0.0
27048,eye  swelling,1,1.0,0.0,1.0,0.0
27049,naus/vom,1,0.0,1.0,0.0,1.0
27050,right eye pain/swelling,1,1.0,0.0,1.0,0.0
27051,cough/foot pain,1,1.0,0.0,1.0,0.0
27052,mass on chin,1,1.0,0.0,1.0,0.0
27053,syncope/svt,1,0.0,1.0,0.0,1.0
27054,penis injury,1,1.0,0.0,1.0,0.0
27055,pre-syncope /palpatations,1,1.0,0.0,1.0,0.0
27056,s/p cardiac s/s,1,0.0,1.0,0.0,1.0
27057,case management/placement,1,0.0,1.0,0.0,1.0
27058,astma attack,1,1.0,0.0,1.0,0.0
27059,home equipment malfunction,1,1.0,0.0,1.0,0.0
27060,c/o  uti,1,1.0,0.0,1.0,0.0
27061,h/a jaw pain,1,1.0,0.0,1.0,0.0
27062,throat tightness ,1,1.0,0.0,1.0,0.0
27063,confusion/found on floor,1,0.0,1.0,0.0,1.0
27064,alleged intoxication,1,1.0,0.0,1.0,0.0
27065,neck pain s/p surgery,1,1.0,0.0,1.0,0.0
27066,piv replacement,1,1.0,0.0,1.0,0.0
27067,? aspiration/ low sats,1,0.0,1.0,0.0,1.0
27068,s/p fall neck inj,1,1.0,0.0,1.0,0.0
27069,"abd pain,?obstruction",1,0.0,1.0,0.0,1.0
27070,panic attack/etoh,1,1.0,0.0,1.0,0.0
27071,"neutropenia,fever",1,0.0,1.0,0.0,1.0
27072,"vomiting ,diarrhea",1,1.0,0.0,1.0,0.0
27073,s/p fall fx right humerus,1,1.0,0.0,1.0,0.0
27074,?detached retina,1,1.0,0.0,1.0,0.0
27075,wheezing tachy,1,1.0,0.0,1.0,0.0
27076,"l eye swelling,drainage",1,0.0,1.0,0.0,1.0
27077,vascular prominence,1,1.0,0.0,1.0,0.0
27078,right distal radius comminuted fracture,1,1.0,0.0,1.0,0.0
27079,work related incident,1,1.0,0.0,1.0,0.0
27080,"palpitations,sob,chest tightness",1,1.0,0.0,1.0,0.0
27081,rash on hands and feet,1,1.0,0.0,1.0,0.0
27082,l thumb amp,1,1.0,0.0,1.0,0.0
27083,cardiogenic,1,0.0,1.0,0.0,1.0
27084,r calcaneous fx transfer,1,0.0,1.0,0.0,1.0
27085,l hip dislocated,1,1.0,0.0,1.0,0.0
27086,type b,1,0.0,1.0,0.0,1.0
27087,left heel eval,1,1.0,0.0,1.0,0.0
27088,chole tube out,1,0.0,1.0,0.0,1.0
27089,post biopsy bleeding,1,0.0,1.0,0.0,1.0
27090,respiratory distress/constipation,1,0.0,1.0,0.0,1.0
27091,left breast redness,1,1.0,0.0,1.0,0.0
27092,back & leg pain,1,1.0,0.0,1.0,0.0
27093,recent uti,1,0.0,1.0,0.0,1.0
